Mercado,Fabricante,Segmento,Data,KG,R$,Unidades,Ticket Médio,Preço por KG,Peso Médio
AREA I - INA,FABRICANTE 6,TABLETE,2016-12-01,51.0,2282.3,523.0,4.363862332695985,44.75098039215687,0.09751434034416825
AREA I - INA,FABRICANTE 7,BOMBOM,2015-01-01,344.7,8930.1,5396.2,1.6548867721730107,25.906875543951262,0.06387828471887624
AREA I - INA,FABRICANTE 7,BOMBOM,2015-02-01,226.4,6158.8,4466.8,1.3787946628458851,27.203180212014136,0.05068505417748724
AREA I - INA,FABRICANTE 7,BOMBOM,2015-03-01,199.6,5540.7,4377.1,1.265838111991958,27.759018036072145,0.04560096867789175
AREA I - INA,FABRICANTE 7,BOMBOM,2015-04-01,444.4,11587.3,5244.4,2.209461520860346,26.074032403240324,0.08473800625429029
AREA I - INA,FABRICANTE 7,BOMBOM,2015-05-01,238.9,6943.1,4604.0,1.5080582102519549,29.062787777312685,0.05188966116420504
AREA I - INA,FABRICANTE 7,BOMBOM,2015-06-01,221.8,6634.4,4338.5,1.5291921170911604,29.91163210099188,0.05112366025123891
AREA I - INA,FABRICANTE 7,BOMBOM,2015-07-01,225.7,6742.0,3925.4,1.7175319712640749,29.871510855117414,0.05749732511336424
AREA I - INA,FABRICANTE 7,BOMBOM,2015-08-01,224.4,6625.5,3900.2,1.6987590379980515,29.525401069518715,0.05753551099943593
AREA I - INA,FABRICANTE 7,BOMBOM,2015-09-01,233.7,6971.2,4309.1,1.617785616486041,29.82969619169876,0.054234062797335864
AREA I - INA,FABRICANTE 7,BOMBOM,2015-10-01,202.1,6011.6,4041.7,1.487393918400673,29.745670460168235,0.050003711309597444
AREA I - INA,FABRICANTE 7,BOMBOM,2015-11-01,179.6,5586.5,3875.2,1.4416030140379852,31.105233853006684,0.04634599504541701
AREA I - INA,FABRICANTE 7,BOMBOM,2015-12-01,220.2,6831.4,4063.1,1.6813270655410892,31.0236148955495,0.054195072727720214
AREA I - INA,FABRICANTE 7,BOMBOM,2016-01-01,263.2,7998.4,4191.2,1.9083794617293377,30.38905775075988,0.06279824393968314
AREA I - INA,FABRICANTE 7,BOMBOM,2016-02-01,146.5,4688.2,3226.9,1.4528494840249155,32.00136518771331,0.045399609532368525
AREA I - INA,FABRICANTE 7,BOMBOM,2016-03-01,175.8,5535.0,3397.4,1.6291870253723435,31.484641638225256,0.05174545240478013
AREA I - INA,FABRICANTE 7,BOMBOM,2016-04-01,259.8,7920.8,3456.0,2.291898148148148,30.48806774441878,0.07517361111111111
AREA I - INA,FABRICANTE 7,BOMBOM,2016-05-01,116.4,4078.1,3004.2,1.3574662139671128,35.03522336769759,0.03874575594168165
AREA I - INA,FABRICANTE 7,BOMBOM,2016-06-01,140.8,4688.3,3140.0,1.4930891719745223,33.29758522727273,0.044840764331210196
AREA I - INA,FABRICANTE 7,BOMBOM,2016-07-01,131.7,4285.1,3181.4,1.3469227384170492,32.53682611996963,0.04139686930282265
AREA I - INA,FABRICANTE 7,BOMBOM,2016-08-01,123.7,4663.9,3815.1,1.2224843385494482,37.703314470493126,0.032423789677859034
AREA I - INA,FABRICANTE 7,BOMBOM,2016-09-01,138.6,4938.8,3702.6,1.333873494301302,35.63347763347764,0.0374331550802139
AREA I - INA,FABRICANTE 7,BOMBOM,2016-10-01,135.9,4973.1,3440.8,1.4453324808184143,36.59381898454746,0.039496628691002095
AREA I - INA,FABRICANTE 7,BOMBOM,2016-11-01,135.6,4891.2,3307.3,1.4789102893599007,36.07079646017699,0.04100021165301
AREA I - INA,FABRICANTE 7,BOMBOM,2016-12-01,164.6,5777.9,3427.3,1.6858460012254541,35.10267314702308,0.04802614302803956
AREA I - INA,FABRICANTE 7,CANDY BAR,2015-01-01,2.5,137.6,83.7,1.6439665471923535,55.04,0.02986857825567503
AREA I - INA,FABRICANTE 7,CANDY BAR,2015-02-01,2.2,118.3,71.8,1.6476323119777159,53.772727272727266,0.030640668523676882
AREA I - INA,FABRICANTE 7,CANDY BAR,2015-03-01,2.4,124.4,80.4,1.5472636815920398,51.833333333333336,0.029850746268656712
AREA I - INA,FABRICANTE 7,CANDY BAR,2015-04-01,2.3,119.6,78.1,1.531370038412292,52.0,0.029449423815621
AREA I - INA,FABRICANTE 7,CANDY BAR,2015-05-01,2.4,126.7,78.4,1.6160714285714284,52.79166666666667,0.03061224489795918
AREA I - INA,FABRICANTE 7,CANDY BAR,2015-06-01,2.2,118.9,73.7,1.6132971506105835,54.04545454545455,0.02985074626865672
AREA I - INA,FABRICANTE 7,CANDY BAR,2015-07-01,2.0,112.4,67.5,1.6651851851851853,56.2,0.02962962962962963
AREA I - INA,FABRICANTE 7,CANDY BAR,2015-08-01,2.2,125.2,74.3,1.6850605652759085,56.90909090909091,0.02960969044414536
AREA I - INA,FABRICANTE 7,CANDY BAR,2015-09-01,2.0,125.1,67.0,1.8671641791044775,62.55,0.029850746268656716
AREA I - INA,FABRICANTE 7,CANDY BAR,2015-10-01,1.7,109.2,54.9,1.9890710382513663,64.23529411764706,0.030965391621129327
AREA I - INA,FABRICANTE 7,CANDY BAR,2015-11-01,1.7,110.8,57.9,1.9136442141623489,65.17647058823529,0.02936096718480138
AREA I - INA,FABRICANTE 7,CANDY BAR,2015-12-01,2.1,124.9,70.2,1.7792022792022792,59.476190476190474,0.029914529914529916
AREA I - INA,FABRICANTE 7,CANDY BAR,2016-01-01,1.5,91.9,49.8,1.845381526104418,61.26666666666667,0.030120481927710847
AREA I - INA,FABRICANTE 7,CANDY BAR,2016-02-01,1.3,80.9,42.3,1.9125295508274234,62.23076923076923,0.030732860520094565
AREA I - INA,FABRICANTE 7,CANDY BAR,2016-03-01,1.6,97.0,51.8,1.8725868725868726,60.625,0.030888030888030892
AREA I - INA,FABRICANTE 7,CANDY BAR,2016-04-01,1.5,105.8,49.4,2.1417004048582995,70.53333333333333,0.03036437246963563
AREA I - INA,FABRICANTE 7,CANDY BAR,2016-05-01,1.3,89.5,42.5,2.1058823529411765,68.84615384615384,0.03058823529411765
AREA I - INA,FABRICANTE 7,CANDY BAR,2016-06-01,1.3,95.1,44.6,2.132286995515695,73.15384615384615,0.02914798206278027
AREA I - INA,FABRICANTE 7,CANDY BAR,2016-07-01,2.2,142.2,65.8,2.161094224924012,64.63636363636363,0.033434650455927056
AREA I - INA,FABRICANTE 7,CANDY BAR,2016-08-01,4.2,282.4,116.4,2.4261168384879723,67.23809523809523,0.03608247422680412
AREA I - INA,FABRICANTE 7,CANDY BAR,2016-09-01,5.3,351.9,144.6,2.433609958506224,66.39622641509433,0.03665283540802213
AREA I - INA,FABRICANTE 7,CANDY BAR,2016-10-01,5.8,390.6,155.1,2.518375241779497,67.3448275862069,0.037395228884590584
AREA I - INA,FABRICANTE 7,CANDY BAR,2016-11-01,6.1,405.4,162.7,2.491702519975415,66.45901639344262,0.037492317148125384
AREA I - INA,FABRICANTE 7,CANDY BAR,2016-12-01,6.1,411.7,162.3,2.5366605052372146,67.49180327868852,0.03758471965495994
AREA I - INA,FABRICANTE 7,CONFEITO,2015-01-01,3.8,186.0,34.1,5.454545454545454,48.94736842105264,0.11143695014662755
AREA I - INA,FABRICANTE 7,CONFEITO,2015-02-01,3.0,168.7,28.0,6.0249999999999995,56.23333333333333,0.10714285714285714
AREA I - INA,FABRICANTE 7,CONFEITO,2015-03-01,2.4,123.0,22.8,5.394736842105263,51.25,0.10526315789473684
AREA I - INA,FABRICANTE 7,CONFEITO,2015-04-01,2.3,115.3,22.1,5.217194570135746,50.130434782608695,0.10407239819004524
AREA I - INA,FABRICANTE 7,CONFEITO,2015-05-01,1.5,76.8,15.0,5.12,51.199999999999996,0.1
AREA I - INA,FABRICANTE 7,CONFEITO,2015-06-01,1.4,75.2,15.0,5.013333333333334,53.71428571428572,0.09333333333333332
AREA I - INA,FABRICANTE 7,CONFEITO,2015-07-01,1.1,63.4,13.2,4.803030303030303,57.63636363636363,0.08333333333333334
AREA I - INA,FABRICANTE 7,CONFEITO,2015-08-01,1.4,78.4,16.9,4.63905325443787,56.00000000000001,0.08284023668639054
AREA I - INA,FABRICANTE 7,CONFEITO,2015-09-01,1.0,58.4,11.7,4.9914529914529915,58.4,0.08547008547008547
AREA I - INA,FABRICANTE 7,CONFEITO,2015-10-01,0.9,52.2,11.4,4.578947368421053,58.0,0.07894736842105263
AREA I - INA,FABRICANTE 7,CONFEITO,2015-11-01,1.0,57.8,12.5,4.624,57.8,0.08
AREA I - INA,FABRICANTE 7,CONFEITO,2015-12-01,0.8,49.1,10.4,4.721153846153846,61.375,0.07692307692307693
AREA I - INA,FABRICANTE 7,CONFEITO,2016-01-01,0.7,47.3,9.3,5.086021505376343,67.57142857142857,0.07526881720430106
AREA I - INA,FABRICANTE 7,CONFEITO,2016-02-01,0.4,25.4,5.1,4.980392156862745,63.49999999999999,0.07843137254901962
AREA I - INA,FABRICANTE 7,CONFEITO,2016-03-01,0.2,12.9,2.6,4.961538461538462,64.5,0.07692307692307693
AREA I - INA,FABRICANTE 7,CONFEITO,2016-04-01,0.1,5.7,1.1,5.181818181818182,57.0,0.09090909090909091
AREA I - INA,FABRICANTE 7,CONFEITO,2016-05-01,0.1,2.7,1.4,1.9285714285714288,27.0,0.07142857142857144
AREA I - INA,FABRICANTE 7,CONFEITO,2016-06-01,0.0,1.0,0.2,5.0,inf,0.0
AREA I - INA,FABRICANTE 7,CONFEITO,2016-07-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 7,CONFEITO,2016-08-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 7,CONFEITO,2016-09-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 7,CONFEITO,2016-10-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 7,CONFEITO,2016-11-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 7,CONFEITO,2016-12-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 7,SNACK,2015-01-01,178.0,5766.1,1911.1,3.017162890481922,32.3938202247191,0.093140076395793
AREA I - INA,FABRICANTE 7,SNACK,2015-02-01,161.1,5261.1,1709.8,3.077026552813195,32.65735567970205,0.09422154637969353
AREA I - INA,FABRICANTE 7,SNACK,2015-03-01,176.3,5705.8,1885.2,3.026628474432421,32.36415201361316,0.09351792913218757
AREA I - INA,FABRICANTE 7,SNACK,2015-04-01,207.7,6554.7,2113.4,3.101495220970947,31.55849783341358,0.09827765685625058
AREA I - INA,FABRICANTE 7,SNACK,2015-05-01,162.1,5238.0,1744.4,3.002751662462738,32.313386798272674,0.0929259344187113
AREA I - INA,FABRICANTE 7,SNACK,2015-06-01,166.5,5490.8,1754.0,3.1304446978335236,32.97777777777778,0.09492588369441277
AREA I - INA,FABRICANTE 7,SNACK,2015-07-01,180.1,5706.6,1840.3,3.100907460740097,31.685730149916715,0.0978644786176167
AREA I - INA,FABRICANTE 7,SNACK,2015-08-01,177.4,5797.7,1790.5,3.238034068695895,32.681510710259296,0.09907846970120078
AREA I - INA,FABRICANTE 7,SNACK,2015-09-01,157.3,5110.5,1557.2,3.281852042126894,32.488874761602034,0.10101464166452608
AREA I - INA,FABRICANTE 7,SNACK,2015-10-01,152.3,5032.7,1524.0,3.302296587926509,33.0446487196323,0.09993438320209974
AREA I - INA,FABRICANTE 7,SNACK,2015-11-01,146.8,4933.0,1439.8,3.4261703014307545,33.60354223433242,0.10195860536185583
AREA I - INA,FABRICANTE 7,SNACK,2015-12-01,180.5,5638.3,1704.8,3.3073087752229005,31.237119113573407,0.10587752229000469
AREA I - INA,FABRICANTE 7,SNACK,2016-01-01,154.7,5224.1,1457.9,3.5833047534124427,33.769230769230774,0.10611153028328416
AREA I - INA,FABRICANTE 7,SNACK,2016-02-01,125.0,4526.3,1232.1,3.673646619592566,36.2104,0.10145280415550686
AREA I - INA,FABRICANTE 7,SNACK,2016-03-01,156.5,5320.8,1471.5,3.615902140672783,33.99872204472844,0.10635406048250085
AREA I - INA,FABRICANTE 7,SNACK,2016-04-01,175.9,6007.4,1635.9,3.6722293538724857,34.152359295054005,0.10752490983556452
AREA I - INA,FABRICANTE 7,SNACK,2016-05-01,133.5,4691.9,1313.3,3.572603365567654,35.145318352059924,0.10165232620117262
AREA I - INA,FABRICANTE 7,SNACK,2016-06-01,133.0,4721.5,1303.8,3.6213376284706245,35.5,0.10200951066114435
AREA I - INA,FABRICANTE 7,SNACK,2016-07-01,171.6,5721.7,1702.7,3.3603688259822633,33.34324009324009,0.10078111235097198
AREA I - INA,FABRICANTE 7,SNACK,2016-08-01,143.9,5311.8,1454.7,3.6514745308310994,36.913134120917306,0.09892073967140991
AREA I - INA,FABRICANTE 7,SNACK,2016-09-01,139.1,5194.0,1428.5,3.6359817990899543,37.34004313443566,0.09737486874343716
AREA I - INA,FABRICANTE 7,SNACK,2016-10-01,134.0,5099.7,1345.2,3.7910347903657446,38.05746268656716,0.09961344038061254
AREA I - INA,FABRICANTE 7,SNACK,2016-11-01,140.7,5146.1,1359.3,3.7858456558522775,36.574982231698655,0.10350915912602074
AREA I - INA,FABRICANTE 7,SNACK,2016-12-01,137.0,5120.9,1335.8,3.833582871687378,37.37883211678832,0.10256026351250187
AREA I - INA,FABRICANTE 7,TABLETE,2015-01-01,213.7,7042.7,1959.1,3.594864989025573,32.956013102480114,0.10908070032157623
AREA I - INA,FABRICANTE 7,TABLETE,2015-02-01,177.9,6002.8,1695.0,3.5414749262536875,33.74255199550309,0.10495575221238938
AREA I - INA,FABRICANTE 7,TABLETE,2015-03-01,192.2,6431.2,1838.3,3.498449654572159,33.460978147762745,0.1045531197301855
AREA I - INA,FABRICANTE 7,TABLETE,2015-04-01,291.0,9556.9,2447.3,3.9050790667265964,32.84158075601374,0.1189065500755935
AREA I - INA,FABRICANTE 7,TABLETE,2015-05-01,172.1,6072.1,1654.6,3.669829566058262,35.282393957001744,0.10401305451468633
AREA I - INA,FABRICANTE 7,TABLETE,2015-06-01,184.2,6572.3,1820.3,3.6105586991155305,35.68023887079262,0.1011921111904631
AREA I - INA,FABRICANTE 7,TABLETE,2015-07-01,221.2,7510.1,2069.1,3.629645739693587,33.951627486437616,0.10690638441834614
AREA I - INA,FABRICANTE 7,TABLETE,2015-08-01,221.4,7647.7,2066.0,3.7016940948693127,34.54245709123758,0.10716360116166505
AREA I - INA,FABRICANTE 7,TABLETE,2015-09-01,215.3,7383.8,1978.5,3.732019206469548,34.2954017649791,0.10881981298963862
AREA I - INA,FABRICANTE 7,TABLETE,2015-10-01,217.0,7726.4,1934.4,3.9942100909842844,35.60552995391705,0.11217948717948717
AREA I - INA,FABRICANTE 7,TABLETE,2015-11-01,199.2,7200.8,1813.9,3.969788852748222,36.148594377510044,0.10981862285682782
AREA I - INA,FABRICANTE 7,TABLETE,2015-12-01,239.6,7946.1,2021.6,3.930599525128611,33.16402337228715,0.1185199841709537
AREA I - INA,FABRICANTE 7,TABLETE,2016-01-01,214.5,7606.7,1818.0,4.184103410341034,35.46247086247086,0.11798679867986799
AREA I - INA,FABRICANTE 7,TABLETE,2016-02-01,199.0,7331.1,1745.2,4.200721980288792,36.83969849246231,0.11402704561081824
AREA I - INA,FABRICANTE 7,TABLETE,2016-03-01,242.3,8784.0,2028.4,4.3305068033918355,36.25257944696657,0.11945375665549202
AREA I - INA,FABRICANTE 7,TABLETE,2016-04-01,285.5,10684.5,2320.6,4.604197190381798,37.423817863397545,0.12302852710505904
AREA I - INA,FABRICANTE 7,TABLETE,2016-05-01,163.8,6488.5,1572.2,4.1270194631726245,39.61233211233211,0.10418521816562779
AREA I - INA,FABRICANTE 7,TABLETE,2016-06-01,189.9,7479.8,1758.7,4.2530278046284185,39.38809899947341,0.10797748336839712
AREA I - INA,FABRICANTE 7,TABLETE,2016-07-01,247.1,9059.9,2113.3,4.287086547106421,36.664912990692024,0.11692613448161641
AREA I - INA,FABRICANTE 7,TABLETE,2016-08-01,202.7,8493.7,1828.0,4.646444201312911,41.90281203749384,0.11088621444201312
AREA I - INA,FABRICANTE 7,TABLETE,2016-09-01,198.8,8378.6,1880.6,4.455280229713922,42.145875251509054,0.10571094331596301
AREA I - INA,FABRICANTE 7,TABLETE,2016-10-01,215.9,8964.4,1880.2,4.767790660568024,41.5210745715609,0.11482820976491863
AREA I - INA,FABRICANTE 7,TABLETE,2016-11-01,213.1,8950.1,1907.0,4.6932878867330885,41.99953073674332,0.11174619821709492
AREA I - INA,FABRICANTE 7,TABLETE,2016-12-01,269.6,10198.5,2254.6,4.523418788255123,37.828264094955486,0.11957775215115765
AREA I - INA,FABRICANTE 8,BOMBOM,2015-01-01,0.3,61.5,2.4,25.625,205.0,0.125
AREA I - INA,FABRICANTE 8,BOMBOM,2015-02-01,0.2,31.1,1.4,22.214285714285715,155.5,0.14285714285714288
AREA I - INA,FABRICANTE 8,BOMBOM,2015-03-01,0.1,29.2,1.2,24.333333333333332,292.0,0.08333333333333334
AREA I - INA,FABRICANTE 8,BOMBOM,2015-04-01,0.3,64.5,2.5,25.8,215.0,0.12
AREA I - INA,FABRICANTE 8,BOMBOM,2015-05-01,0.3,41.9,1.5,27.933333333333334,139.66666666666666,0.19999999999999998
AREA I - INA,FABRICANTE 8,BOMBOM,2015-06-01,0.2,40.3,1.4,28.785714285714285,201.49999999999997,0.14285714285714288
AREA I - INA,FABRICANTE 8,BOMBOM,2015-07-01,0.1,27.3,0.9,30.333333333333332,273.0,0.11111111111111112
AREA I - INA,FABRICANTE 8,BOMBOM,2015-08-01,0.2,32.8,1.2,27.333333333333332,163.99999999999997,0.16666666666666669
AREA I - INA,FABRICANTE 8,BOMBOM,2015-09-01,0.2,37.0,1.2,30.833333333333336,185.0,0.16666666666666669
AREA I - INA,FABRICANTE 8,BOMBOM,2015-10-01,0.1,25.8,1.0,25.8,258.0,0.1
AREA I - INA,FABRICANTE 8,BOMBOM,2015-11-01,0.1,21.4,0.9,23.777777777777775,213.99999999999997,0.11111111111111112
AREA I - INA,FABRICANTE 8,BOMBOM,2015-12-01,0.1,25.6,0.9,28.444444444444446,256.0,0.11111111111111112
AREA I - INA,FABRICANTE 8,BOMBOM,2016-01-01,0.2,38.0,1.2,31.666666666666668,190.0,0.16666666666666669
AREA I - INA,FABRICANTE 8,BOMBOM,2016-02-01,0.1,16.4,0.6,27.333333333333332,163.99999999999997,0.16666666666666669
AREA I - INA,FABRICANTE 8,BOMBOM,2016-03-01,0.1,18.3,0.6,30.500000000000004,183.0,0.16666666666666669
AREA I - INA,FABRICANTE 8,BOMBOM,2016-04-01,0.2,62.9,1.6,39.3125,314.5,0.125
AREA I - INA,FABRICANTE 8,BOMBOM,2016-05-01,0.1,27.3,0.7,39.0,273.0,0.14285714285714288
AREA I - INA,FABRICANTE 8,BOMBOM,2016-06-01,0.2,53.3,1.3,40.99999999999999,266.49999999999994,0.15384615384615385
AREA I - INA,FABRICANTE 8,BOMBOM,2016-07-01,0.1,21.7,0.7,31.0,216.99999999999997,0.14285714285714288
AREA I - INA,FABRICANTE 8,BOMBOM,2016-08-01,0.1,35.0,0.8,43.75,350.0,0.125
AREA I - INA,FABRICANTE 8,BOMBOM,2016-09-01,0.1,16.0,0.4,40.0,160.0,0.25
AREA I - INA,FABRICANTE 8,BOMBOM,2016-10-01,0.1,18.1,0.4,45.25,181.0,0.25
AREA I - INA,FABRICANTE 8,BOMBOM,2016-11-01,0.1,18.2,0.5,36.4,181.99999999999997,0.2
AREA I - INA,FABRICANTE 8,BOMBOM,2016-12-01,0.1,21.4,0.5,42.8,213.99999999999997,0.2
AREA I - INA,FABRICANTE 8,CANDY BAR,2015-01-01,0.1,16.9,1.3,12.999999999999998,168.99999999999997,0.07692307692307693
AREA I - INA,FABRICANTE 8,CANDY BAR,2015-02-01,0.1,11.9,1.0,11.9,119.0,0.1
AREA I - INA,FABRICANTE 8,CANDY BAR,2015-03-01,0.1,10.0,1.0,10.0,100.0,0.1
AREA I - INA,FABRICANTE 8,CANDY BAR,2015-04-01,0.1,12.2,1.1,11.09090909090909,121.99999999999999,0.09090909090909091
AREA I - INA,FABRICANTE 8,CANDY BAR,2015-05-01,0.1,9.7,1.1,8.818181818181817,96.99999999999999,0.09090909090909091
AREA I - INA,FABRICANTE 8,CANDY BAR,2015-06-01,0.1,14.9,1.3,11.461538461538462,149.0,0.07692307692307693
AREA I - INA,FABRICANTE 8,CANDY BAR,2015-07-01,0.1,10.2,0.8,12.749999999999998,101.99999999999999,0.125
AREA I - INA,FABRICANTE 8,CANDY BAR,2015-08-01,0.1,9.2,0.7,13.142857142857142,91.99999999999999,0.14285714285714288
AREA I - INA,FABRICANTE 8,CANDY BAR,2015-09-01,0.1,9.1,0.6,15.166666666666666,90.99999999999999,0.16666666666666669
AREA I - INA,FABRICANTE 8,CANDY BAR,2015-10-01,0.1,7.7,0.5,15.4,77.0,0.2
AREA I - INA,FABRICANTE 8,CANDY BAR,2015-11-01,0.1,7.0,0.5,14.0,70.0,0.2
AREA I - INA,FABRICANTE 8,CANDY BAR,2015-12-01,0.0,2.1,0.1,21.0,inf,0.0
AREA I - INA,FABRICANTE 8,CANDY BAR,2016-01-01,0.0,3.1,0.2,15.5,inf,0.0
AREA I - INA,FABRICANTE 8,CANDY BAR,2016-02-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,CANDY BAR,2016-03-01,0.0,1.7,0.1,17.0,inf,0.0
AREA I - INA,FABRICANTE 8,CANDY BAR,2016-04-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,CANDY BAR,2016-05-01,0.0,1.7,0.1,17.0,inf,0.0
AREA I - INA,FABRICANTE 8,CANDY BAR,2016-06-01,0.0,2.6,0.1,26.0,inf,0.0
AREA I - INA,FABRICANTE 8,CANDY BAR,2016-07-01,0.0,3.3,0.2,16.499999999999996,inf,0.0
AREA I - INA,FABRICANTE 8,CANDY BAR,2016-08-01,0.0,3.0,0.1,30.0,inf,0.0
AREA I - INA,FABRICANTE 8,CANDY BAR,2016-09-01,0.0,2.3,0.1,22.999999999999996,inf,0.0
AREA I - INA,FABRICANTE 8,CANDY BAR,2016-10-01,0.0,1.4,0.1,13.999999999999998,inf,0.0
AREA I - INA,FABRICANTE 8,CANDY BAR,2016-11-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,CANDY BAR,2016-12-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2015-01-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2015-02-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2015-03-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2015-04-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2015-05-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2015-06-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2015-07-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2015-08-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2015-09-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2015-10-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2015-11-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2015-12-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2016-01-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2016-02-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2016-03-01,0.0,1.3,0.1,13.0,inf,0.0
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2016-04-01,0.0,1.2,0.1,11.999999999999998,inf,0.0
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2016-05-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2016-06-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2016-07-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2016-08-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2016-09-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2016-10-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2016-11-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,FORMATO VARIADO,2016-12-01,0.0,0.0,0.0,,,
AREA I - INA,FABRICANTE 8,TABLETE,2015-01-01,2.8,342.4,26.5,12.920754716981131,122.28571428571429,0.10566037735849056
AREA I - INA,FABRICANTE 8,TABLETE,2015-02-01,2.9,353.4,27.9,12.666666666666666,121.86206896551724,0.1039426523297491
AREA I - INA,FABRICANTE 8,TABLETE,2015-03-01,3.0,352.4,28.6,12.32167832167832,117.46666666666665,0.1048951048951049
AREA I - INA,FABRICANTE 8,TABLETE,2015-04-01,4.2,512.3,40.7,12.587223587223585,121.97619047619045,0.10319410319410319
AREA I - INA,FABRICANTE 8,TABLETE,2015-05-01,3.3,389.6,31.4,12.407643312101913,118.06060606060608,0.10509554140127389
AREA I - INA,FABRICANTE 8,TABLETE,2015-06-01,2.7,355.9,26.2,13.583969465648854,131.8148148148148,0.10305343511450382
AREA I - INA,FABRICANTE 8,TABLETE,2015-07-01,3.1,399.3,29.4,13.581632653061225,128.80645161290323,0.1054421768707483
AREA I - INA,FABRICANTE 8,TABLETE,2015-08-01,3.2,411.9,31.3,13.159744408945686,128.71874999999997,0.10223642172523963
AREA I - INA,FABRICANTE 8,TABLETE,2015-09-01,2.6,367.0,25.3,14.50592885375494,141.15384615384616,0.10276679841897234
AREA I - INA,FABRICANTE 8,TABLETE,2015-10-01,2.4,328.5,23.4,14.03846153846154,136.875,0.10256410256410256
AREA I - INA,FABRICANTE 8,TABLETE,2015-11-01,2.2,312.3,21.5,14.525581395348837,141.95454545454544,0.10232558139534885
AREA I - INA,FABRICANTE 8,TABLETE,2015-12-01,2.3,350.5,22.4,15.647321428571429,152.3913043478261,0.10267857142857142
AREA I - INA,FABRICANTE 8,TABLETE,2016-01-01,2.4,389.2,23.8,16.352941176470587,162.16666666666666,0.10084033613445377
AREA I - INA,FABRICANTE 8,TABLETE,2016-02-01,2.5,405.6,24.5,16.555102040816326,162.24,0.10204081632653061
AREA I - INA,FABRICANTE 8,TABLETE,2016-03-01,2.1,339.2,20.2,16.792079207920793,161.52380952380952,0.10396039603960397
AREA I - INA,FABRICANTE 8,TABLETE,2016-04-01,1.8,307.1,18.0,17.061111111111114,170.61111111111111,0.1
AREA I - INA,FABRICANTE 8,TABLETE,2016-05-01,1.4,249.0,14.1,17.659574468085108,177.85714285714286,0.09929078014184396
AREA I - INA,FABRICANTE 8,TABLETE,2016-06-01,1.5,251.8,14.7,17.129251700680275,167.86666666666667,0.10204081632653061
AREA I - INA,FABRICANTE 8,TABLETE,2016-07-01,1.5,260.6,14.1,18.482269503546103,173.73333333333335,0.10638297872340426
AREA I - INA,FABRICANTE 8,TABLETE,2016-08-01,1.8,312.1,17.5,17.834285714285716,173.38888888888889,0.10285714285714286
AREA I - INA,FABRICANTE 8,TABLETE,2016-09-01,1.8,305.1,17.3,17.63583815028902,169.5,0.10404624277456648
AREA I - INA,FABRICANTE 8,TABLETE,2016-10-01,2.0,351.2,18.9,18.582010582010582,175.6,0.10582010582010583
